,region,type,posting_date,count
12186,columbus,truck,2021-04-23 00:00:00+00:00,6
14536,dothan,SUV,2021-04-23 00:00:00+00:00,1
34351,mansfield,SUV,2021-04-23 00:00:00+00:00,2
60760,waterloo / cedar falls,mini-van,2021-04-23 00:00:00+00:00,1
14005,delaware,pickup,2021-04-23 00:00:00+00:00,4
59608,ventura county,offroad,2021-04-23 00:00:00+00:00,1
15729,eastern kentucky,coupe,2021-04-23 00:00:00+00:00,2
16320,eau claire,truck,2021-04-23 00:00:00+00:00,2
12746,corvallis/albany,truck,2021-04-23 00:00:00+00:00,4
17080,eugene,convertible,2021-04-23 00:00:00+00:00,1
35362,memphis,coupe,2021-04-23 00:00:00+00:00,3
51994,skagit / island / SJI,van,2021-04-23 00:00:00+00:00,1
14972,east idaho,offroad,2021-04-23 00:00:00+00:00,1
33866,maine,coupe,2021-04-23 00:00:00+00:00,7
36395,mobile,coupe,2021-04-23 00:00:00+00:00,1
51595,sioux city,truck,2021-04-23 00:00:00+00:00,3
59471,valdosta,van,2021-04-23 00:00:00+00:00,1
58605,twin falls,coupe,2021-04-23 00:00:00+00:00,1
35925,milwaukee,coupe,2021-04-23 00:00:00+00:00,5
15183,east oregon,pickup,2021-04-23 00:00:00+00:00,3
36621,modesto,mini-van,2021-04-23 00:00:00+00:00,2
33668,madison,other,2021-04-23 00:00:00+00:00,3
33134,lubbock,truck,2021-04-23 00:00:00+00:00,2
35623,mendocino county,sedan,2021-04-23 00:00:00+00:00,1
52007,skagit / island / SJI,wagon,2021-04-23 00:00:00+00:00,5
16568,el paso,truck,2021-04-23 00:00:00+00:00,1
13294,dayton / springfield,pickup,2021-04-23 00:00:00+00:00,32
35247,medford-ashland,truck,2021-04-23 00:00:00+00:00,19
59600,ventura county,mini-van,2021-04-23 00:00:00+00:00,3
11954,columbus,SUV,2021-04-23 00:00:00+00:00,46
52744,south jersey,pickup,2021-04-23 00:00:00+00:00,14
13612,daytona beach,sedan,2021-04-23 00:00:00+00:00,34
35068,medford-ashland,convertible,2021-04-23 00:00:00+00:00,2
36820,mohave county,coupe,2021-04-23 00:00:00+00:00,1
60277,visalia-tulare,other,2021-04-23 00:00:00+00:00,4
16148,eau claire,SUV,2021-04-23 00:00:00+00:00,3
36219,missoula,hatchback,2021-04-23 00:00:00+00:00,1
15325,eastern CT,convertible,2021-04-23 00:00:00+00:00,2
14035,delaware,sedan,2021-04-23 00:00:00+00:00,46
59688,ventura county,sedan,2021-04-23 00:00:00+00:00,41
17776,farmington,sedan,2021-04-23 00:00:00+00:00,1
51984,skagit / island / SJI,truck,2021-04-23 00:00:00+00:00,1
16873,erie,coupe,2021-04-23 00:00:00+00:00,3
12303,cookeville,pickup,2021-04-23 00:00:00+00:00,2
59944,vermont,pickup,2021-04-23 00:00:00+00:00,4
52667,south jersey,hatchback,2021-04-23 00:00:00+00:00,5
14067,delaware,van,2021-04-23 00:00:00+00:00,1
35092,medford-ashland,coupe,2021-04-23 00:00:00+00:00,3
15718,eastern kentucky,SUV,2021-04-23 00:00:00+00:00,1
16006,eastern shore,coupe,2021-04-23 00:00:00+00:00,2
59110,upper peninsula,pickup,2021-04-23 00:00:00+00:00,2
13051,danville,pickup,2021-04-23 00:00:00+00:00,2
13325,dayton / springfield,sedan,2021-04-23 00:00:00+00:00,14
36600,modesto,hatchback,2021-04-23 00:00:00+00:00,3
34909,mcallen / edinburg,van,2021-04-23 00:00:00+00:00,1
53073,southeast alaska,wagon,2021-04-23 00:00:00+00:00,1
52176,south bend / michiana,sedan,2021-04-23 00:00:00+00:00,13
59158,upper peninsula,truck,2021-04-23 00:00:00+00:00,2
33885,maine,hatchback,2021-04-23 00:00:00+00:00,4
51747,sioux falls / SE SD,sedan,2021-04-23 00:00:00+00:00,9
14739,duluth / superior,SUV,2021-04-23 00:00:00+00:00,3
17596,fargo / moorhead,coupe,2021-04-23 00:00:00+00:00,1
37050,monroe,sedan,2021-04-23 00:00:00+00:00,10
33645,madison,mini-van,2021-04-23 00:00:00+00:00,1
15046,east idaho,sedan,2021-04-23 00:00:00+00:00,12
59005,tyler / east TX,sedan,2021-04-23 00:00:00+00:00,23
14351,des moines,sedan,2021-04-23 00:00:00+00:00,42
14711,dubuque,truck,2021-04-23 00:00:00+00:00,1
52612,south jersey,convertible,2021-04-23 00:00:00+00:00,3
34463,mansfield,sedan,2021-04-23 00:00:00+00:00,7
35593,mendocino county,hatchback,2021-04-23 00:00:00+00:00,1
36831,mohave county,hatchback,2021-04-23 00:00:00+00:00,1
35946,milwaukee,hatchback,2021-04-23 00:00:00+00:00,3
58723,twin falls,truck,2021-04-23 00:00:00+00:00,12
14057,delaware,truck,2021-04-23 00:00:00+00:00,35
33443,macon / warner robins,pickup,2021-04-23 00:00:00+00:00,3
59522,ventura county,convertible,2021-04-23 00:00:00+00:00,6
12411,corpus christi,coupe,2021-04-23 00:00:00+00:00,5
32917,louisville,sedan,2021-04-23 00:00:00+00:00,37
14583,dothan,pickup,2021-04-23 00:00:00+00:00,6
33542,madison,SUV,2021-04-23 00:00:00+00:00,5
60154,victoria,sedan,2021-04-23 00:00:00+00:00,7
15543,eastern NC,coupe,2021-04-23 00:00:00+00:00,2
36465,mobile,sedan,2021-04-23 00:00:00+00:00,10
17644,fargo / moorhead,pickup,2021-04-23 00:00:00+00:00,6
14190,des moines,convertible,2021-04-23 00:00:00+00:00,1
34478,mansfield,truck,2021-04-23 00:00:00+00:00,1
36502,mobile,van,2021-04-23 00:00:00+00:00,2
13467,daytona beach,convertible,2021-04-23 00:00:00+00:00,1
34871,mcallen / edinburg,sedan,2021-04-23 00:00:00+00:00,27
16752,elmira-corning,pickup,2021-04-23 00:00:00+00:00,4
14628,dothan,truck,2021-04-23 00:00:00+00:00,1
12096,columbus,other,2021-04-23 00:00:00+00:00,20
12124,columbus,pickup,2021-04-23 00:00:00+00:00,40
34706,mattoon-charleston,sedan,2021-04-23 00:00:00+00:00,1
12880,cumberland valley,sedan,2021-04-23 00:00:00+00:00,2
14649,dubuque,SUV,2021-04-23 00:00:00+00:00,2
35426,memphis,other,2021-04-23 00:00:00+00:00,5
15527,eastern NC,convertible,2021-04-23 00:00:00+00:00,1
16796,elmira-corning,truck,2021-04-23 00:00:00+00:00,2
59220,utica-rome-oneida,coupe,2021-04-23 00:00:00+00:00,2
35157,medford-ashland,other,2021-04-23 00:00:00+00:00,3
36068,milwaukee,van,2021-04-23 00:00:00+00:00,2
58819,twin tiers NY/PA,pickup,2021-04-23 00:00:00+00:00,2
35484,memphis,sedan,2021-04-23 00:00:00+00:00,59
33508,macon / warner robins,van,2021-04-23 00:00:00+00:00,1
33960,maine,sedan,2021-04-23 00:00:00+00:00,140
60331,visalia-tulare,sedan,2021-04-23 00:00:00+00:00,7
51863,skagit / island / SJI,convertible,2021-04-23 00:00:00+00:00,2
13434,daytona beach,SUV,2021-04-23 00:00:00+00:00,6
17699,fargo / moorhead,truck,2021-04-23 00:00:00+00:00,1
51571,sioux city,sedan,2021-04-23 00:00:00+00:00,4
17481,fairbanks,pickup,2021-04-23 00:00:00+00:00,5
34484,mansfield,van,2021-04-23 00:00:00+00:00,1
17672,fargo / moorhead,sedan,2021-04-23 00:00:00+00:00,17
33246,lynchburg,pickup,2021-04-23 00:00:00+00:00,5
59136,upper peninsula,sedan,2021-04-23 00:00:00+00:00,7
36491,mobile,truck,2021-04-23 00:00:00+00:00,1
33981,maine,truck,2021-04-23 00:00:00+00:00,39
60362,visalia-tulare,truck,2021-04-23 00:00:00+00:00,2
35183,medford-ashland,pickup,2021-04-23 00:00:00+00:00,4
35453,memphis,pickup,2021-04-23 00:00:00+00:00,14
36911,mohave county,truck,2021-04-23 00:00:00+00:00,1
15964,eastern panhandle,truck,2021-04-23 00:00:00+00:00,2
51898,skagit / island / SJI,hatchback,2021-04-23 00:00:00+00:00,4
15238,east oregon,truck,2021-04-23 00:00:00+00:00,13
37114,monterey bay,SUV,2021-04-23 00:00:00+00:00,4
32790,louisville,coupe,2021-04-23 00:00:00+00:00,3
17133,eugene,mini-van,2021-04-23 00:00:00+00:00,3
14242,des moines,hatchback,2021-04-23 00:00:00+00:00,5
51719,sioux falls / SE SD,pickup,2021-04-23 00:00:00+00:00,2
15945,eastern panhandle,sedan,2021-04-23 00:00:00+00:00,6
60708,waterloo / cedar falls,SUV,2021-04-23 00:00:00+00:00,9
51498,sioux city,SUV,2021-04-23 00:00:00+00:00,3
36086,milwaukee,wagon,2021-04-23 00:00:00+00:00,3
15679,eastern NC,truck,2021-04-23 00:00:00+00:00,1
14262,des moines,mini-van,2021-04-23 00:00:00+00:00,1
52688,south jersey,mini-van,2021-04-23 00:00:00+00:00,5
14215,des moines,coupe,2021-04-23 00:00:00+00:00,1
33231,lynchburg,other,2021-04-23 00:00:00+00:00,1
14614,dothan,sedan,2021-04-23 00:00:00+00:00,5
53099,southeast missouri,convertible,2021-04-23 00:00:00+00:00,1
51918,skagit / island / SJI,other,2021-04-23 00:00:00+00:00,1
58948,tyler / east TX,other,2021-04-23 00:00:00+00:00,3
34181,mankato,SUV,2021-04-23 00:00:00+00:00,4
51876,skagit / island / SJI,coupe,2021-04-23 00:00:00+00:00,1
59657,ventura county,pickup,2021-04-23 00:00:00+00:00,6
12366,corpus christi,SUV,2021-04-23 00:00:00+00:00,15
60374,visalia-tulare,van,2021-04-23 00:00:00+00:00,1
58646,twin falls,other,2021-04-23 00:00:00+00:00,2
15974,eastern panhandle,wagon,2021-04-23 00:00:00+00:00,1
59447,valdosta,sedan,2021-04-23 00:00:00+00:00,6
37159,monterey bay,coupe,2021-04-23 00:00:00+00:00,1
13404,dayton / springfield,wagon,2021-04-23 00:00:00+00:00,2
17163,eugene,pickup,2021-04-23 00:00:00+00:00,23
16261,eau claire,pickup,2021-04-23 00:00:00+00:00,5
34149,manhattan,truck,2021-04-23 00:00:00+00:00,1
60300,visalia-tulare,pickup,2021-04-23 00:00:00+00:00,4
52640,south jersey,coupe,2021-04-23 00:00:00+00:00,7
15915,eastern panhandle,pickup,2021-04-23 00:00:00+00:00,1
33939,maine,pickup,2021-04-23 00:00:00+00:00,10
12840,cumberland valley,other,2021-04-23 00:00:00+00:00,2
35138,medford-ashland,mini-van,2021-04-23 00:00:00+00:00,1
52484,south dakota,sedan,2021-04-23 00:00:00+00:00,1
13516,daytona beach,hatchback,2021-04-23 00:00:00+00:00,2
33494,macon / warner robins,truck,2021-04-23 00:00:00+00:00,1
14292,des moines,other,2021-04-23 00:00:00+00:00,5
36027,milwaukee,sedan,2021-04-23 00:00:00+00:00,82
16688,elmira-corning,SUV,2021-04-23 00:00:00+00:00,1
36555,modesto,convertible,2021-04-23 00:00:00+00:00,2
33599,madison,coupe,2021-04-23 00:00:00+00:00,5
13533,daytona beach,mini-van,2021-04-23 00:00:00+00:00,2
32947,louisville,truck,2021-04-23 00:00:00+00:00,38
16181,eau claire,coupe,2021-04-23 00:00:00+00:00,2
52715,south jersey,other,2021-04-23 00:00:00+00:00,6
12819,cumberland valley,coupe,2021-04-23 00:00:00+00:00,1
15696,eastern NC,van,2021-04-23 00:00:00+00:00,1
17449,fairbanks,coupe,2021-04-23 00:00:00+00:00,1
59303,utica-rome-oneida,sedan,2021-04-23 00:00:00+00:00,3
36437,mobile,pickup,2021-04-23 00:00:00+00:00,2
12330,cookeville,sedan,2021-04-23 00:00:00+00:00,1
34682,mattoon-charleston,pickup,2021-04-23 00:00:00+00:00,1
13383,dayton / springfield,van,2021-04-23 00:00:00+00:00,2
34740,mcallen / edinburg,SUV,2021-04-23 00:00:00+00:00,1
59878,vermont,hatchback,2021-04-23 00:00:00+00:00,3
15207,east oregon,sedan,2021-04-23 00:00:00+00:00,3
15279,eastern CO,sedan,2021-04-23 00:00:00+00:00,1
12156,columbus,sedan,2021-04-23 00:00:00+00:00,65
17464,fairbanks,other,2021-04-23 00:00:00+00:00,1
36048,milwaukee,truck,2021-04-23 00:00:00+00:00,45
53055,southeast alaska,sedan,2021-04-23 00:00:00+00:00,1
14174,des moines,bus,2021-04-23 00:00:00+00:00,1
17146,eugene,other,2021-04-23 00:00:00+00:00,2
12853,cumberland valley,pickup,2021-04-23 00:00:00+00:00,1
16237,eau claire,other,2021-04-23 00:00:00+00:00,1
52145,south bend / michiana,pickup,2021-04-23 00:00:00+00:00,4
34000,maine,van,2021-04-23 00:00:00+00:00,1
36888,mohave county,sedan,2021-04-23 00:00:00+00:00,1
59827,vermont,convertible,2021-04-23 00:00:00+00:00,2
51933,skagit / island / SJI,pickup,2021-04-23 00:00:00+00:00,3
17623,fargo / moorhead,other,2021-04-23 00:00:00+00:00,1
12076,columbus,offroad,2021-04-23 00:00:00+00:00,1
13491,daytona beach,coupe,2021-04-23 00:00:00+00:00,2
16709,elmira-corning,coupe,2021-04-23 00:00:00+00:00,1
36531,modesto,SUV,2021-04-23 00:00:00+00:00,20
34018,maine,wagon,2021-04-23 00:00:00+00:00,2
15509,eastern NC,SUV,2021-04-23 00:00:00+00:00,8
12983,danville,SUV,2021-04-23 00:00:00+00:00,1
34364,mansfield,convertible,2021-04-23 00:00:00+00:00,1
52360,south coast,pickup,2021-04-23 00:00:00+00:00,7
58974,tyler / east TX,pickup,2021-04-23 00:00:00+00:00,6
35507,memphis,truck,2021-04-23 00:00:00+00:00,38
32820,louisville,hatchback,2021-04-23 00:00:00+00:00,2
14160,des moines,SUV,2021-04-23 00:00:00+00:00,15
52965,southeast KS,convertible,2021-04-23 00:00:00+00:00,1
51842,skagit / island / SJI,SUV,2021-04-23 00:00:00+00:00,17
52259,south coast,SUV,2021-04-23 00:00:00+00:00,12
60561,waco,truck,2021-04-23 00:00:00+00:00,5
37085,monroe,van,2021-04-23 00:00:00+00:00,1
12065,columbus,mini-van,2021-04-23 00:00:00+00:00,5
15650,eastern NC,sedan,2021-04-23 00:00:00+00:00,7
15270,eastern CO,other,2021-04-23 00:00:00+00:00,1
15016,east idaho,pickup,2021-04-23 00:00:00+00:00,5
17116,eugene,hatchback,2021-04-23 00:00:00+00:00,8
59418,valdosta,pickup,2021-04-23 00:00:00+00:00,1
52857,south jersey,wagon,2021-04-23 00:00:00+00:00,5
59550,ventura county,coupe,2021-04-23 00:00:00+00:00,11
12682,corvallis/albany,pickup,2021-04-23 00:00:00+00:00,10
13938,delaware,coupe,2021-04-23 00:00:00+00:00,3
52032,south bend / michiana,SUV,2021-04-23 00:00:00+00:00,5
12245,columbus,wagon,2021-04-23 00:00:00+00:00,3
33103,lubbock,sedan,2021-04-23 00:00:00+00:00,12
34991,meadville,pickup,2021-04-23 00:00:00+00:00,1
60089,victoria,coupe,2021-04-23 00:00:00+00:00,1
13769,decatur,pickup,2021-04-23 00:00:00+00:00,1
15373,eastern CT,mini-van,2021-04-23 00:00:00+00:00,1
33335,macon / warner robins,SUV,2021-04-23 00:00:00+00:00,3
12566,corpus christi,wagon,2021-04-23 00:00:00+00:00,1
16995,erie,sedan,2021-04-23 00:00:00+00:00,6
36987,monroe,hatchback,2021-04-23 00:00:00+00:00,1
52200,south bend / michiana,truck,2021-04-23 00:00:00+00:00,2
51460,sierra vista,sedan,2021-04-23 00:00:00+00:00,2
17824,fayetteville,SUV,2021-04-23 00:00:00+00:00,26
13221,dayton / springfield,hatchback,2021-04-23 00:00:00+00:00,5
16511,el paso,pickup,2021-04-23 00:00:00+00:00,15
34559,mason city,pickup,2021-04-23 00:00:00+00:00,1
59580,ventura county,hatchback,2021-04-23 00:00:00+00:00,3
15388,eastern CT,other,2021-04-23 00:00:00+00:00,1
13191,dayton / springfield,coupe,2021-04-23 00:00:00+00:00,9
13711,decatur,SUV,2021-04-23 00:00:00+00:00,1
12660,corvallis/albany,mini-van,2021-04-23 00:00:00+00:00,3
13136,dayton / springfield,SUV,2021-04-23 00:00:00+00:00,29
14918,east idaho,SUV,2021-04-23 00:00:00+00:00,10
37285,monterey bay,sedan,2021-04-23 00:00:00+00:00,34
34782,mcallen / edinburg,hatchback,2021-04-23 00:00:00+00:00,2
17042,erie,wagon,2021-04-23 00:00:00+00:00,2
36669,modesto,pickup,2021-04-23 00:00:00+00:00,16
15363,eastern CT,hatchback,2021-04-23 00:00:00+00:00,1
33368,macon / warner robins,coupe,2021-04-23 00:00:00+00:00,1
15826,eastern montana,sedan,2021-04-23 00:00:00+00:00,1
15592,eastern NC,other,2021-04-23 00:00:00+00:00,2
58585,twin falls,SUV,2021-04-23 00:00:00+00:00,4
59492,ventura county,SUV,2021-04-23 00:00:00+00:00,25
35335,memphis,bus,2021-04-23 00:00:00+00:00,1
35777,merced,pickup,2021-04-23 00:00:00+00:00,3
52803,south jersey,truck,2021-04-23 00:00:00+00:00,4
34939,meadville,SUV,2021-04-23 00:00:00+00:00,4
36971,monroe,coupe,2021-04-23 00:00:00+00:00,1
35660,mendocino county,wagon,2021-04-23 00:00:00+00:00,1
12550,corpus christi,van,2021-04-23 00:00:00+00:00,3
13691,daytona beach,wagon,2021-04-23 00:00:00+00:00,2
60027,vermont,van,2021-04-23 00:00:00+00:00,1
14816,duluth / superior,pickup,2021-04-23 00:00:00+00:00,2
15442,eastern CT,sedan,2021-04-23 00:00:00+00:00,8
53171,southeast missouri,truck,2021-04-23 00:00:00+00:00,3
37254,monterey bay,pickup,2021-04-23 00:00:00+00:00,5
34416,mansfield,other,2021-04-23 00:00:00+00:00,2
14872,duluth / superior,truck,2021-04-23 00:00:00+00:00,1
59328,utica-rome-oneida,truck,2021-04-23 00:00:00+00:00,1
17015,erie,truck,2021-04-23 00:00:00+00:00,2
16939,erie,other,2021-04-23 00:00:00+00:00,3
15764,eastern kentucky,pickup,2021-04-23 00:00:00+00:00,3
58865,tyler / east TX,SUV,2021-04-23 00:00:00+00:00,14
33824,maine,SUV,2021-04-23 00:00:00+00:00,23
13755,decatur,other,2021-04-23 00:00:00+00:00,2
13728,decatur,coupe,2021-04-23 00:00:00+00:00,1
16442,el paso,hatchback,2021-04-23 00:00:00+00:00,1
16098,eastern shore,sedan,2021-04-23 00:00:00+00:00,2
16964,erie,pickup,2021-04-23 00:00:00+00:00,8
17576,fargo / moorhead,SUV,2021-04-23 00:00:00+00:00,16
33021,lubbock,SUV,2021-04-23 00:00:00+00:00,3
35692,merced,convertible,2021-04-23 00:00:00+00:00,1
33078,lubbock,pickup,2021-04-23 00:00:00+00:00,1
16483,el paso,other,2021-04-23 00:00:00+00:00,6
14406,des moines,van,2021-04-23 00:00:00+00:00,3
11877,columbia / jeff city,sedan,2021-04-23 00:00:00+00:00,5
35013,meadville,sedan,2021-04-23 00:00:00+00:00,1
60480,waco,other,2021-04-23 00:00:00+00:00,2
52051,south bend / michiana,convertible,2021-04-23 00:00:00+00:00,2
13897,delaware,SUV,2021-04-23 00:00:00+00:00,5
15802,eastern kentucky,truck,2021-04-23 00:00:00+00:00,1
60005,vermont,truck,2021-04-23 00:00:00+00:00,41
60231,visalia-tulare,coupe,2021-04-23 00:00:00+00:00,1
32860,louisville,other,2021-04-23 00:00:00+00:00,3
33805,madison,wagon,2021-04-23 00:00:00+00:00,4
59274,utica-rome-oneida,pickup,2021-04-23 00:00:00+00:00,2
14846,duluth / superior,sedan,2021-04-23 00:00:00+00:00,14
35805,merced,sedan,2021-04-23 00:00:00+00:00,5
16462,el paso,offroad,2021-04-23 00:00:00+00:00,1
12630,corvallis/albany,coupe,2021-04-23 00:00:00+00:00,2
35321,memphis,SUV,2021-04-23 00:00:00+00:00,14
11902,columbia / jeff city,truck,2021-04-23 00:00:00+00:00,1
34951,meadville,coupe,2021-04-23 00:00:00+00:00,2
33391,macon / warner robins,hatchback,2021-04-23 00:00:00+00:00,1
16363,el paso,SUV,2021-04-23 00:00:00+00:00,5
15621,eastern NC,pickup,2021-04-23 00:00:00+00:00,5
52430,south coast,wagon,2021-04-23 00:00:00+00:00,2
36786,mohave county,SUV,2021-04-23 00:00:00+00:00,3
16897,erie,hatchback,2021-04-23 00:00:00+00:00,1
52300,south coast,coupe,2021-04-23 00:00:00+00:00,1
33725,madison,sedan,2021-04-23 00:00:00+00:00,33
58902,tyler / east TX,coupe,2021-04-23 00:00:00+00:00,6
53154,southeast missouri,sedan,2021-04-23 00:00:00+00:00,3
36717,modesto,truck,2021-04-23 00:00:00+00:00,4
13909,delaware,bus,2021-04-23 00:00:00+00:00,1
53005,southeast KS,truck,2021-04-23 00:00:00+00:00,1
51545,sioux city,pickup,2021-04-23 00:00:00+00:00,2
36281,missoula,sedan,2021-04-23 00:00:00+00:00,18
17532,fairbanks,truck,2021-04-23 00:00:00+00:00,4
17293,evansville,coupe,2021-04-23 00:00:00+00:00,3
36694,modesto,sedan,2021-04-23 00:00:00+00:00,65
59188,utica-rome-oneida,SUV,2021-04-23 00:00:00+00:00,5
16386,el paso,convertible,2021-04-23 00:00:00+00:00,2
16070,eastern shore,pickup,2021-04-23 00:00:00+00:00,1
34434,mansfield,pickup,2021-04-23 00:00:00+00:00,3
33756,madison,truck,2021-04-23 00:00:00+00:00,4
33064,lubbock,mini-van,2021-04-23 00:00:00+00:00,1
59744,ventura county,van,2021-04-23 00:00:00+00:00,3
37006,monroe,other,2021-04-23 00:00:00+00:00,2
17344,evansville,pickup,2021-04-23 00:00:00+00:00,5
33420,macon / warner robins,other,2021-04-23 00:00:00+00:00,3
34259,mankato,pickup,2021-04-23 00:00:00+00:00,4
52925,southeast IA,sedan,2021-04-23 00:00:00+00:00,2
34112,manhattan,pickup,2021-04-23 00:00:00+00:00,4
16542,el paso,sedan,2021-04-23 00:00:00+00:00,46
59033,tyler / east TX,truck,2021-04-23 00:00:00+00:00,13
12714,corvallis/albany,sedan,2021-04-23 00:00:00+00:00,13
52101,south bend / michiana,mini-van,2021-04-23 00:00:00+00:00,1
59718,ventura county,truck,2021-04-23 00:00:00+00:00,13
17060,eugene,SUV,2021-04-23 00:00:00+00:00,46
36760,modesto,wagon,2021-04-23 00:00:00+00:00,6
33846,maine,convertible,2021-04-23 00:00:00+00:00,6
36250,missoula,pickup,2021-04-23 00:00:00+00:00,3
59975,vermont,sedan,2021-04-23 00:00:00+00:00,57
60050,vermont,wagon,2021-04-23 00:00:00+00:00,2
34585,mason city,sedan,2021-04-23 00:00:00+00:00,2
59100,upper peninsula,other,2021-04-23 00:00:00+00:00,1
59772,ventura county,wagon,2021-04-23 00:00:00+00:00,3
14782,duluth / superior,hatchback,2021-04-23 00:00:00+00:00,1
35646,mendocino county,truck,2021-04-23 00:00:00+00:00,2
17324,evansville,other,2021-04-23 00:00:00+00:00,2
33048,lubbock,coupe,2021-04-23 00:00:00+00:00,2
36312,missoula,truck,2021-04-23 00:00:00+00:00,21
14381,des moines,truck,2021-04-23 00:00:00+00:00,48
32995,louisville,wagon,2021-04-23 00:00:00+00:00,8
36740,modesto,van,2021-04-23 00:00:00+00:00,5
37228,monterey bay,other,2021-04-23 00:00:00+00:00,6
13979,delaware,other,2021-04-23 00:00:00+00:00,1
35892,milwaukee,bus,2021-04-23 00:00:00+00:00,1
14951,east idaho,hatchback,2021-04-23 00:00:00+00:00,1
33779,madison,van,2021-04-23 00:00:00+00:00,2
35756,merced,other,2021-04-23 00:00:00+00:00,3
53129,southeast missouri,pickup,2021-04-23 00:00:00+00:00,1
13079,danville,sedan,2021-04-23 00:00:00+00:00,22
13643,daytona beach,truck,2021-04-23 00:00:00+00:00,4
36645,modesto,other,2021-04-23 00:00:00+00:00,6
34290,mankato,sedan,2021-04-23 00:00:00+00:00,6
35291,medford-ashland,wagon,2021-04-23 00:00:00+00:00,5
14893,duluth / superior,wagon,2021-04-23 00:00:00+00:00,1
34546,mason city,other,2021-04-23 00:00:00+00:00,1
14789,duluth / superior,mini-van,2021-04-23 00:00:00+00:00,2
13267,dayton / springfield,other,2021-04-23 00:00:00+00:00,4
60532,waco,sedan,2021-04-23 00:00:00+00:00,9
34094,manhattan,other,2021-04-23 00:00:00+00:00,1
37023,monroe,pickup,2021-04-23 00:00:00+00:00,1
34967,meadville,hatchback,2021-04-23 00:00:00+00:00,1
52067,south bend / michiana,coupe,2021-04-23 00:00:00+00:00,1
12216,columbus,van,2021-04-23 00:00:00+00:00,2
36997,monroe,offroad,2021-04-23 00:00:00+00:00,1
15341,eastern CT,coupe,2021-04-23 00:00:00+00:00,1
51656,sioux falls / SE SD,SUV,2021-04-23 00:00:00+00:00,1
11929,columbia / jeff city,wagon,2021-04-23 00:00:00+00:00,1
59254,utica-rome-oneida,other,2021-04-23 00:00:00+00:00,4
36368,mobile,SUV,2021-04-23 00:00:00+00:00,6
52775,south jersey,sedan,2021-04-23 00:00:00+00:00,101
11846,columbia / jeff city,pickup,2021-04-23 00:00:00+00:00,10
15752,eastern kentucky,other,2021-04-23 00:00:00+00:00,1
12294,cookeville,other,2021-04-23 00:00:00+00:00,2
36995,monroe,mini-van,2021-04-23 00:00:00+00:00,1
13669,daytona beach,van,2021-04-23 00:00:00+00:00,3
13793,decatur,sedan,2021-04-23 00:00:00+00:00,1
32658,long island,wagon,2021-04-23 00:00:00+00:00,5
12509,corpus christi,sedan,2021-04-23 00:00:00+00:00,12
